unlabeled,labeled
2.02101944415673,9318
4.21739983212557,25439
3.04516192630255,16772
4.05272656251435,24339
6.23584467373599,30203
7.72158806600005,31437
2.92727502188289,13799
4.6174785139998,26574
3.09452706752828,17544
1.05729400052598,4043
1.98602176940714,7456
4.1669295011709,25215
1.35053767526989,5134
4.02362323298575,23923
9.33848063943099,32218
4.11609077363993,24930
2.27889704757474,10523
2.92506464242502,13765
1.89834338424502,6299
2.0007576324596,8928
1.97865383788091,7298
3.87147544696912,21923
3.27983054541294,18909
4.01109774939116,23713
3.93005050260264,22517
5.6762502743189,29169
4.66794884495447,26707
2.91732831432248,13658
2.9438528678169,14075
3.37561365525392,19308
2.8731207251651,13064
4.05346335566698,24349
4.38612546407621,26015
12.3667004967111,8327
8.28228765514607,31781
14.4477727562944,8574
3.04589871945517,16789
4.16324553540779,25194
5.97796707031798,29663
5.86081695905094,29438
7.45781611736106,31274
6.12016814877419,29990
2.40783584928375,10747
3.60180915310914,20259
2.05933268809312,9726
7.28945888198673,31146
2.87091034570723,13035
7.90615475073209,31542
2.99763876795837,15262
2.96153590347985,14396
4.62632003183128,26600
2.93390616025649,13909
5.53883835135473,28965
10.4720369047413,7929
3.7804814926202,21215
2.76886449406896,12201
3.87331742985068,21940
21.1304866505841,15375
3.31482822016253,19058
2.93759012601961,13970
10.6831281429678,7977
3.87663299903748,21982
91.9024161326235,32426
4.9873486766165,27677
10.7999098576585,8005
3.55649637422284,20066
2.33489332717408,10617
2.91143396910149,13554
4.55043033711112,26414
2.98106092202436,14835
2.94864202330895,14171
6.97521660239306,30871
3.68617196908447,20661
13.6888758090929,8496
2.85912165526527,12920
2.78433715027405,12300
7.7455338434603,31452
2.03907087639599,9537
2.00223121876484,8965
3.81547916736978,21472
4.00004585210182,23528
2.87164713885986,13043
4.53237890487186,26372
4.63884551542587,26631
2.44283352403333,10828
2.03759729009074,9525
5.83171362952233,29394
2.85543768950215,12879
5.87923678786651,29471
2.0652270333141,9770
4.40970284496015,26082
5.92897032566855,29566
3.83316220303273,21595
4.67642196620964,26728
4.83556928717618,27165
5.80003152395955,29349
3.87294903327437,21936
2.03059775514083,9437
2.88012026011502,13154
2.90111886496477,13412
2.92101228008559,13704
1.93223586926567,6580
9.22685647680862,32182
2.94164248835903,14042
12.7848045172776,8388
3.85684832247245,21774
2.98849744500773,15015
4.90248324245059,27359
7.87301374710319,31523
39.2305472379181,23523
4.97187602041142,27620
3.84679287635626,21700
1.00744629229986,3226
2.00950880983207,9136
0.963491086216809,1416
3.21740561840519,18577
0.981692801511114,2112
1.01945167898334,3535
0.97394739074758,1766
3.15118235637697,18118
1.00008815207451,2968
3.09212359930503,17511
3.21701834786701,18574
0.945676641460681,1065
1.00570357487807,3162
3.06365921474904,17115
3.00072775229533,15553
0.977239190322082,1910
3.15486142648965,18169
2.96354978063036,14436
2.92985724380899,13842
1.02313074909602,3621
0.990600023889178,2572
3.11342347890475,17776
0.989631847543736,2527
3.30144332518953,18991
6.14071727583199,30024
3.14595420411159,18072
2.94205626576156,14045
0.959424745565954,1304
0.943546653500709,1037
1.02990798351411,3739
2.90797645840201,13502
3.03693754761485,16563
1.01402989144887,3402
2.87021758092978,13028
0.979369178282054,2003
2.92869543219446,13820
3.05630107452368,16993
2.9329554081144,13892
0.923021314977344,824
7.35500404828502,31204
3.14866509787882,18099
0.93405852531538,920
2.90836372894018,13507
3.24238456811759,18706
2.87196029835157,13046
3.07314734293437,17270
1.01248080929616,3362
1.03726612373947,3840
3.18623034008196,18385
1.02041985532878,3561
3.11032531459933,17743
6.48422624319472,30470
3.17422495339849,18306
2.89655197752579,13349
3.12020071332284,17835
0.997570893576358,2861
3.20694931387442,18527
3.09464085780318,17546
3.22302104120875,18607
1.01596624413975,3447
0.928830373049995,874
0.987114589045588,2409
6.2435376037179,30214
3.094253587265,17540
2.87447755684972,13087
3.15350597960603,18152
2.87176666308249,13044
3.00188956390986,15593
3.05339654548736,16943
0.956132945991452,1235
6.55722673964103,30522
3.05649470979277,16999
1.04888423988477,3970
2.99317597680088,15134
3.41413905179895,19483
3.0011150228335,15564
2.83613777357023,12702
0.933090348969938,910
4.36179005871733,25948
2.82877963334487,12643
3.18100218781658,18351
6.96540988687927,30862
2.94980167652509,14189
2.71782662415725,11935
3.37212019840678,19292
3.72627910556937,20886
1.05585510957195,4033
2.98271967227011,14873
3.14479239249706,18058
9.70108497009724,32334
2.99975957594988,15324
2.91456005755101,13611
0.912177739908397,750
0.930766725740878,896
3.0659828379781,17150
2.81619334085413,12545
3.00053411702624,15547
3.93056431445758,22525
0.927862196704553,861
0.997183623038182,2846
0.927668561435464,859
8.44536424852152,31878
2.6736777828051,11739
0.969493779558548,1602
3.19184576288553,18419
2.70582123747377,11875
2.9712951913939,14588
2.81019064751239,12491
1.02545437232508,3661
0.946838453075211,1086
7.5015859469849,31310
5.83970215181476,29403
1.00666640821838,3197
2.01309428033298,9206
3.01952215244757,16110
2.92579090315814,13776
2.83575050303205,12700
1.04462426396483,3931
2.78617987414544,12313
2.6804550172232,11776
3.27665801074622,18890
2.80205796621068,12432
3.27084895267357,18864
3.03895521095385,16627
2.01991289735273,9303
0.988594911023667,2478
0.977930225014241,1940
3.01246146053977,15903
0.982050671881519,2137
0.968235055914762,1552
0.994412012483353,2725
0.970901227417119,1651
0.976960708104292,1891
0.975991191194345,1849
0.985201601838849,2313
0.924122036512136,832
2.87915288542194,13146
0.98350494724644,2225
12.2599561268497,8310
3.83024897408077,21573
0.999986734715554,2962
2.98967781315599,15046
-0.0298826028765319,42
-0.029640223649045,39
3.02385328423166,16224
7.95433152977136,31573
0.987383014886232,2419
-0.023338363734384,25
4.58210933774531,26478
3.03645700406098,16552
0.95563133608544,1223
2.9077536342654,13499
0.985686360293823,2336
2.93586962465389,13941
1.01089379995247,3322
3.04397076011307,16739
2.99622205229814,15221
0.967507918232301,1522
0.994896770938328,2745
3.96695085838341,23008
4.45486024331466,26194
9.45005374259338,32262
0.979384500379162,2007
3.36924368340057,19282
7.50229427050818,31311
2.89805846516592,13373
2.99088970929343,15074
3.43420131636707,19565
6.65227031971142,30599
1.9934991881846,7646
3.3668198911257,19273
-0.0441829772982624,97
2.9635008565874,14435
5.04578079992786,27955
0.973809778146962,1761
6.05965310850581,29861
4.09226091899417,24731
3.69063853904828,20689
2.55678851286429,11251
4.08498954216956,24666
2.96616702808976,14488
9.48810728130883,32275
5.24428938723968,28478
2.43220558993599,10798
3.10408080852984,17666
3.12783397282356,17899
1.22687079183828,4808
0.97726703600553,1914
-0.006412343908827,6
0.952908115255587,1158
1.22596860958828,4805
1.23318606758826,4823
2.74464206375138,12074
0.981777947255519,2116
0.953509570088919,1173
2.68990967391817,11810
0.990198314922166,2553
2.02259553633641,9341
5.11166756032915,28154
2.79456281491793,12371
0.935465925088961,932
0.985988131088842,2355
2.69472131258483,11826
0.996814318088817,2827
1.21664605967163,4790
0.939676108922285,991
1.01425650825544,3409
1.1029710961719,4356
0.999520864838811,2939
3.0050720065841,15689
0.997716500338815,2868
-0.0012999778255056,2
1.04041979350538,3880
3.01499601133408,15982
1.39317305325455,5248
3.13679061508379,17985
1.48128618633768,5454
2.77411335058464,12232
6.74130943124199,30682
3.76952109974897,21136
5.67863296289631,29171
2.0620925095634,9742
8.49501753341711,31899
1.09818620037303,4320
1.52365696218341,5506
0.99976841299116,2948
0.99755451593349,2860
1.10241273111949,4354
4.14712497552227,25110
1.00701389427081,3210
0.997755779302369,2871
1.00983158143511,3288
1.00218357341771,3045
1.89217019060102,6250
2.14616456212642,10181
1.53351886725849,5518
4.19240923352006,25321
1.00077472983556,2993
0.994334302031425,2722
1.09899125384855,4323
1.10684052523483,4382
0.990107771284964,2548
3.6445703434312,20468
4.20126482175074,25368
3.11263125948378,17767
6.20826313621296,30166
4.40695598474516,26078
3.23721328481993,18682
4.58587911967867,26489
2.51769674107721,11090
3.00032629964925,15541
0.899941782027135,705
3.9331820144038,22551
4.15437045680191,25148
4.93809001521706,27479
2.78598081179303,12311
0.731484342275342,492
3.07922154024985,17353
1.00741642100857,3222
0.624814756769428,441
0.574498914549657,417
0.110586849283369,287
3.71754263329933,20839
3.63672107204491,20430
1.89458535102757,6268
4.85335813691897,27209
3.88528133261058,22056
9.40425070581907,32243
1.01094850667212,3326
1.26416099150486,4906
2.98672763416748,14969
3.89041352124869,22106
3.43390930274976,19563
0.970651032838878,1641
2.74103333475139,12048
4.12498090624814,24983
1.0049339583388,3139
1.96064568850322,6934
3.06311239800063,17104
0.979372127922191,2004
1.96906605616987,7094
6.99241682415807,30887
8.1282642769054,31700
1.00132522933881,3018
2.90162177525101,13418
-0.0067130713254929,7
1.98710970116982,7474
4.93483983932957,27468
3.08837350100057,17462
4.61937677924698,26577
2.09928102758623,9965
3.472402412083,19732
4.09177659960337,24727
1.59699498482225,5592
4.08735584068763,24688
4.30802538989819,25782
2.86869996624937,13015
1.24222908183433,4843
3.38556036281433,19359
11.1476762256965,8077
60.7869045042061,30895
4.16656110459459,25212
6.32610183493229,30309
6.96232272222216,30857
2.07038458538246,9804
3.41134812315613,19471
14.298203746312,8564
2.83701786068658,12716
1.31922396628342,5035
3.23304418022139,18656
0.928355198816977,871
4.02030766379895,23874
12.0760355980014,8267
2.74307673372716,12064
4.05198976936173,24327
2.14475571854427,10175
7.71790410023694,31435
0.977351943466399,1916
6.319839093135,30299
4.01801190945617,23838
3.99016923164549,23343
3.01091294496194,15845
1.97304049446643,7185
2.62441261482683,11505
3.02776509205788,16333
1.96937698422818,7106
1.99905141715799,7785
2.86473888645587,12975
3.02593333693875,16289
2.64089841089895,11590
2.6313732842795,11542
3.65825520406027,20541
3.51721005988774,19913
4.34223256554107,25893
2.62587801892213,11514
3.13107608077646,17934
1.99099169463384,7575
2.00857654377743,9114
6.05822076113619,29857
3.01750726339078,16053
3.89931417773695,22206
2.91016641341013,13532
1.97597130265703,7237
3.99712990109816,23438
3.02043807158138,16143
4.05025079955275,24303
6.67405683218559,30620
2.93727638917317,13963
2.06719270758939,9783
4.51478389776253,26327
4.02240812174207,23906
2.94240530350671,14054
3.02336887977198,16212
3.13583864408618,17974
2.62184815766006,11499
1.86057073015223,6081
3.03582481458202,16533
2.01590356425393,9254
3.05524141884473,16976
2.05070691151728,9655
2.07854958932796,9856
1.50227942885163,5479
3.79417143389925,21314
4.03559675859976,24132
2.90357209498129,13439
3.00065511629485,15549
2.78450801223825,12301
3.90554214514197,22270
3.66045331020322,20553
3.65605709791732,20534
3.67986991446593,20629
3.15598795039654,18181
4.02607163198031,23962
2.93361287893492,13905
2.59766899008762,11416
2.93800909122081,13979
1.94373241256045,6709
1.85141195455661,6053
2.84495593116933,12775
4.03523040757593,24123
2.94203895248289,14044
3.01494280622401,15980
5.80836936288771,29362
2.95083137705468,14202
4.67854280541219,26735
2.95302948319763,14250
3.82054870761463,21510
1.99245709872914,7612
0.84394663903856,582
3.12411541132379,17870
2.59327277780173,11392
3.90700754923727,22281
1.99831871511034,7764
3.05267696167796,16929
3.79307238082777,21300
1.95215848610842,6816
3.03619116560585,16544
3.00248687141397,15615
2.04008273182636,9548
2.05180596458875,9674
1.94226700846515,6693
0.849075553372107,593
2.86913509874176,13022
-0.101239002429287,179
3.09114381917956,17498
6.64218429311283,30586
3.93301847192883,22549
2.59070832063495,11381
2.96951527926974,14545
0.973268550448696,1741
1.98622913132412,7461
1.00770554668822,3229
2.9526631321738,14235
2.98893188353245,15032
3.95280142721536,22793
2.83946066581196,12731
3.85388665078268,21747
2.9955262019613,15195
3.64286846105963,20463
3.08088599051247,17377
6.86162855638386,30779
1.91222622451152,6401
2.96035650367412,14375
2.03055760520692,9436
3.56849920322321,20114
1.98842723746707,7510
3.91909713302349,22403
4.07259821200606,24556
2.71893117897362,11943
3.60110444434361,20256
2.61268938206444,11470
3.97624789274015,23152
6.08533073689922,29918
7.42361102693102,31258
5.24162432903082,28470
3.40547299762119,19435
8.54427880881092,31917
2.9896645855801,15045
2.62001640254093,11493
4.15832435158105,25174
0.835520565490591,571
6.61434161530215,30561
2.98819918148481,15013
8.2878330921336,31784
3.63773954672608,20440
12.0348713638131,8256
7.74050466253942,31446
3.57912338291412,20158
4.09970818776909,24792
5.67978015352522,29173
7.31736923002184,31171
3.67217654296561,20606
1.00624014259292,3176
4.09311386934024,24741
3.80955817689989,21424
2.33948375799831,10630
2.98467004461459,14919
0.980256451037028,2040
0.980692240491008,2063
0.983089082487894,2197
0.980038556310039,2032
1.00553223936782,3158
0.976552240678205,1876
2.97791530807792,14764
3.80722263900043,21410
1.32801643531247,5065
0.983524871941873,2228
2.80577847375611,12455
4.41100892748868,26088
0.984396450849831,2272
0.968490135779589,1567
3.06964898814055,17214
0.98483224030381,2292
2.93302899431805,13893
3.65709317210458,20537
0.982653293033914,2170
4.00005947238625,23529
0.981128029944987,2090
0.980910135217997,2080
0.974373293408309,1777
2.67743847955922,11762
0.992894345202427,2676
1.13496170719966,4522
0.980474345764018,2052
0.976770135405195,1885
2.86613531313224,12989
3.01168899076131,15875
2.94741004629937,14151
0.981999608852945,2132
3.0831584612139,17409
0.971540661957443,1684
2.92932478395923,13831
4.03492262870459,24116
0.978295398494122,1959
4.0704394692039,24528
3.46839633853156,19716
2.37456480904364,10686
3.018225832571,16077
4.00921105091981,23682
7.86006456100747,31516
3.48168791687793,19759
3.25682055862464,18785
2.92344162633051,13736
2.84325636679833,12758
2.75849531799936,12148
0.993330134656406,2690
7.60817825660746,31360
0.986357503392738,2376
0.959992241426993,1319
3.45902686527101,19679
1.11469749758963,4421
3.7427257998115,20972
3.49192896904644,19802
4.06586367993711,24484
2.51946480249174,11096
3.08076161921702,17375
4.17829735906376,25266
1.22190170326852,4796
3.4655637070807,19702
2.84630689297618,12791
2.38763849266302,10716
0.975680661770246,1831
-0.0447203447221702,100
4.50086255885719,26294
14.7425717809018,8610
2.80209286138183,12433
7.04956663160595,30938
4.10394639918082,24827
1.93718723640483,6633
3.8302332522946,21572
2.09617032172198,9952
3.96708982573771,23014
4.20966195591233,25406
3.88759828307914,22077
3.98429933497307,23277
3.74500520655757,20986
4.25227597878084,25576
4.33012852055986,25855
1.01934674385222,3532
1.06196076672073,4086
4.00478684596755,23616
3.83678925581283,21620
4.02363535608247,23924
4.16868693392337,25223
4.0342888617996,24106
2.74603417046682,12085
3.85809626724709,21786
5.66837273871916,29157
3.04761033230554,16816
3.13693588024146,17987
4.06051287587253,24432
4.16622843260403,25210
3.91710029891118,22387
2.75832667706351,12146
4.27194398933554,25666
2.0797803129264,9865
2.12321383623469,10086
2.99844030591879,15289
3.81220424261946,21447
3.90398829187472,22256
19.9112903820802,8905
3.94578281430345,22712
3.31886497787243,19081
2.79274569553423,12355
4.22359346338857,25466
2.07650231116728,9837
3.96299232353881,22937
4.18835494447807,25303
4.25719298141952,25594
3.89661278791671,22170
3.20167641498401,18489
4.26047098317863,25610
2.93206077029668,13880
3.93758780990566,22607
2.00848377466562,9109
3.66305516257966,20565
2.85584722939722,12883
4.3325870218792,25860
4.05231787147474,24334
2.62720660669885,11521
4.07690288466811,24594
18.0444683802634,8831
2.16336935778387,10233
3.02712282131106,16318
2.09125331908331,9926
3.79171673162498,21289
4.13098991369353,25019
4.13180941413331,25023
5.39138159007382,28726
2.04945879665457,9641
3.12464337364478,17874
3.94168531210456,22658
3.58356361992108,20172
3.15168688815749,18124
2.85174972719833,12846
3.1549648899166,18170
2.71407365331544,11912
3.85317926460841,21742
3.89825178879626,22185
2.20434437977283,10368
3.64338715202496,20466
2.90173925402486,13421
3.19102290926688,18414
1.8560566928667,6066
3.05908333846245,17039
4.02281585564269,23914
4.23752497086482,25526
3.13365787848235,17954
2.62966510801819,11535
5.45202462261747,28840
4.17852093920072,25267
3.01483031471437,15975
3.17954990310998,18347
3.25494394356966,18776
4.12689241149464,25002
3.26805595060612,18850
3.76303421623271,21094
4.00314784508799,23581
0.988205727140613,2457
1.07835077551632,4184
3.87858377824156,21996
1.87408570254184,6147
3.00827431119614,15774
2.8960027509464,13341
3.16561839563373,18246
2.02323478258164,9351
3.72861519776199,20899
2.6173726014215,11486
4.20474495327365,25377
4.03674736311894,24143
2.9001002531453,13399
4.23998347218416,25538
3.78024372546807,21213
3.6417481511454,20462
6.39199162704412,30395
3.69091817753215,20691
4.38257654870572,26006
3.76877071931116,21131
2.72472715903257,11971
9.92813602469102,32395
2.89108574830773,13284
3.19675941234534,18455
3.94824131562279,22744
2.80913570432982,12482
5.94618338780428,29595
3.8105652417399,21433
2.74029766738837,12041
3.9048077923145,22264
3.8417062584515,21658
6.96318343357017,30858
8.96440350751078,32081
22.7451229028364,15418
2.46330651874303,10890
5.297958539939,28575
2.93615827249558,13948
9.54297081799483,32290
4.24162247306371,25546
24.126800644304,15449
13.486406934212,8474
6.7304453086729,30675
2.16009135602475,10217
2.786189692016,12314
2.75750717662373,12142
5.30533404389701,28580
11.8654350643289,8213
4.12525341061508,24986
3.5630761089266,20090
3.65977716082054,20550
4.2342469691057,25513
3.62371914147026,20366
3.81712124525813,21488
4.4424000808096,26164
0.263767338375872,344
2.79930169905247,12409
2.6919471414414,11819
3.76795121887138,21125
3.71714219160508,20835
11.5253423818205,8152
4.36864504122948,25969
2.72554665947234,11974
3.80155073690233,21369
6.03141143354131,29799
2.9746747931652,14667
2.80667720301048,12463
3.59175862431887,20203
3.6458456533443,20473
5.31107054697546,28589
3.21888592421937,18586
1.21110984676053,4771
3.6614161617001,20560
6.59276923479001,30544
3.75483921183492,21036
3.76959021975094,21137
4.92016883720082,27406
25.4257088413539,15473
0.115437758775851,290
3.63355314674761,20412
3.94496331386367,22700
2.76979968322042,12207
2.16254985734409,10231
1.1848858326876,4715
5.20289648892462,28398
18.6377866986635,8867
22.8803404754,15419
2.70997615111654,11893
8.06623102551286,31653
10.1911956658601,7853
4.37028404210904,25974
11.3409547828702,8112
1.00377623549642,3100
9.74784592793961,32348
2.96811878964696,14516
9.54215131755505,32289
5.58478369386169,29032
4.18015994008028,25276
3.51308658210008,19899
1.04645417207338,3946
1.0175057778607,3482
2.95259459100021,14234
2.99768728198534,15265
1.04200057296374,3897
1.04311397274115,3915
1.00080478119955,2995
1.03253667485575,3784
1.04478407240726,3932
1.02863977563481,3714
-0.31356365603359,205
1.0592582695136,4059
1.03921707352021,3866
0.891691603013314,675
2.76498672850654,12183
0.797052621933418,540
0.929547195445272,880
3.07228506707185,17257
9.77550842697197,32357
0.136806553928972,300
3.1942023426983,18436
10.7051972411098,7980
0.893918402568135,680
6.99145228355693,30884
20.1189923591158,15338
1.99284398287233,7628
1.99006048342881,7549
7.63444065501151,31377
1.03309337474445,3791
0.939567793441967,989
2.00175118109162,8952
9.41588029886837,32247
0.975753286207809,1837
13.9078917008312,8523
2.79838872182885,12400
6.16864984805054,30083
6.45201009140152,30443
5.36366180898273,28677
9.40251950153944,32242
1.84253501292191,6019
0.650083851315228,455
3.88268128044046,22034
5.24223251003402,28472
7.09266450305527,30976
6.91963799791395,30829
7.25143113158229,31119
6.98285144412487,30877
4.00716306820662,23653
4.02154964028972,23892
4.96195190212144,27583
4.93221965314971,27459
4.94852443484388,27522
5.53453747102867,28956
3.95201454188809,22788
4.00860172541493,23675
3.97167619040165,23094
4.92982189113586,27454
5.48754133555722,28893
3.97791037163766,23177
3.99133783891522,23357
4.12657161649632,24998
4.00236754417892,23570
4.04169084120605,24209
4.01627456385925,23809
1.88658234315824,6204
4.00428575379,23603
4.06518890894178,24474
4.00140843937338,23556
5.50864164127909,28921
4.05703651809469,24390
3.96640111397118,22997
3.87960212906984,22003
4.12609206409355,24994
5.46644102983535,28856
5.45013624814117,28837
3.96064648513794,22907
3.96736021877672,23019
3.99565381054015,23414
2.49609344707875,10997
4.9864090746627,27671
1.97434043286513,7215
4.01004038262324,23697
5.43766788566915,28818
4.00332664898446,23586
2.02613209236428,9394
3.95297364669363,22799
4.10595086317722,24848
4.98353176024608,27663
5.53933299505637,28966
3.96304424715179,22940
4.03114068834512,24053
4.6013284952385,26534
2.4490973116073,10843
3.9692784283878,23053
5.58537002572227,29034
3.90310019680556,22248
2.04915060769723,9638
4.04025218399774,24188
7.51508889446824,31320
1.92926250700476,6554
4.00956083022047,23691
5.60359301702753,29070
3.93331199818006,22555
3.99229694372076,23371
4.94996309205219,27533
4.01435635424817,23773
2.47355448414857,10914
2.18822080450049,10320
3.14444829562362,18053
5.44054520008577,28820
4.03018158353958,24033
2.48746150382889,10968
4.07046398537225,24530
3.89638646316678,22167
3.75731626636352,21056
5.60119525501368,29061
2.96221838257107,14411
2.28125397063785,10529
1.97865640449006,7299
2.39059191846938,10722
3.75491850434967,21037
3.96112603754071,22914
1.98776790014269,7492
0.968719044256706,1578
4.98449086505162,27666
3.89494780595847,22154
2.89747880819714,13363
5.16432301609033,28311
4.0440886032199,24235
3.61920517436579,20335
6.24811144635024,30222
8.85399920300173,32048
4.37593886593665,25983
5.10725628016071,28142
4.93317875795525,27463
3.83740151762609,21627
4.68572971812599,26755
4.72313480554204,26855
3.98078768605428,23217
5.55851509116716,28993
5.35566442479551,28669
2.19781185255589,10351
2.47739090337073,10927
3.75971402837737,21070
3.84795167048702,21710
16.5565698962914,8748
2.16760005118139,10249
2.43998581595468,10819
3.93283244577729,22545
2.06737359900249,9785
2.25248082647166,10479
5.47315476347412,28870
2.48218642739843,10941
8.36245799016261,31827
3.57748411532482,20151
4.3783366279505,25993
2.00359312943409,9002
3.71032013089207,20792
4.01099948742878,23708
2.48122732259289,10935
3.4360161565077,19573
2.46971806492641,10906
5.1010220989247,28127
2.55172152580006,11227
3.8992637775834,22204
4.15582431306528,25156
5.15952749206263,28293
3.85514495652857,21761
3.77649836247431,21190
2.03092761639197,9444
10.610120101945,7960
2.45053596881561,10849
4.10643041557999,24853
5.40170145546141,28745
4.58118729432216,26476
4.33949288332614,25886
8.38547650549556,31837
11.4469390447784,8138
4.02730426912296,23987
3.95057588467978,22772
3.6494169757403,20493
4.64448821148778,26651
8.77439350414193,32014
2.02805030197536,9417
9.34170399661869,32220
3.90549795881941,22269
9.5133837568103,32281
5.00175475155134,27768
8.3466327608712,31812
3.83692196522332,21622
5.29188395522711,28563
14.621575951115,8592
4.35915453183971,25940
3.02992782651222,16394
2.00911874251572,9126
2.00458469201573,9023
10.1671710349878,7847
0.978593836019252,1969
2.00652785651573,9071
2.01991410084902,9304
2.93169006567922,13872
0.975355228519263,1815
0.983343793685903,2212
3.03014373367889,16401
2.99603040134567,15216
2.00372106334907,9005
3.00185989484565,15591
2.98501913584571,14931
2.89088361117936,13282
0.9744915998526,1783
1.99227798351578,7610
6.13553651183491,30014
-0.0437265981439099,93
3.01654158217893,16035
0.954628140519334,1196
3.03554141284553,16522
1.91563093934937,6436
7.09265298166496,30975
3.58524105917698,20178
0.961537169852644,1365
0.967798477685956,1534
4.13990657034175,25071
0.968230292019288,1551
2.00523241351573,9039
7.40183204433057,31241
3.00574622384564,15713
7.08833483833164,30969
2.99300770101235,15132
0.990036915852546,2547
4.15631551500836,25160
5.82117567716932,29382
6.5157490323336,30491
3.0161097678456,16014
0.995218687852528,2760
3.01157571734562,15867
7.29128757499761,31149
6.72021311916624,30666
3.02323470434558,16209
5.33171413033766,28618
0.923105694186109,825
0.944696410852702,1052
5.50120125617042,28910
6.07875292700177,29902
2.00242562034908,8969
4.35473420117435,25923
6.36353447983413,30359
5.43059961267066,28805
3.03467778417887,16506
4.7364580718397,26893
0.973627971185936,1751
0.979025650352584,1987
0.965639406019297,1462
7.59053490799659,31355
6.16964984416812,30084
0.981832443519241,2120
1.99832338418242,7765
2.94507631001251,14100
0.982048350685907,2136
7.77686279282928,31469
0.981616536352575,2107
6.68458843666636,30633
7.66243199449634,31396
3.9799193598423,23205
2.02056182234901,9309
7.07861901583168,30965
3.87239759084267,21931
0.952900883186007,1157
6.58699839733336,30541
5.42045197583736,28784
0.980537000519246,2056
7.40334339449723,31243
0.978809743185918,1979
4.24477765423801,25558
6.2773641429192,30258
7.67776140332962,31408
0.982696072185905,2172
7.03802846849848,30932
2.51412560534732,11073
8.1572095617771,31717
0.72990194767731,489
7.15656150299807,31028
5.04455759867198,27948
7.3832640279973,31225
4.15639812544751,25161
5.02480511703052,27865
5.9214935623624,29542
6.64849328520105,30595
5.1761940753333,28334
2.92532307990838,13772
5.72185977119389,29242
5.6847057045042,29183
5.33922833812092,28633
5.08635886930748,28094
5.89210303199593,29495
5.06639549019063,28020
6.80099132012144,30733
5.00262358467846,27771
4.99985089313446,27720
4.86398900747811,27237
5.5688071979647,29004
2.94805915056923,14159
5.04199580460336,27936
5.01205073592809,27811
5.84995812052702,29420
4.99707820159045,27714
4.16804342993234,25220
5.02425057872172,27863
5.58267065568474,29025
4.7042819745433,26802
5.81224951552852,29369
4.82905309402362,27149
2.98854044711174,15021
4.95881505828315,27569
3.72884908936162,20900
5.00595081453127,27787
4.99652366328165,27712
5.22832067636064,28447
5.81890397523414,29376
5.95698401412569,29618
5.00705989114887,27795
4.83016217064122,27150
6.1970991018367,30137
4.07210830250969,24550
1.79184677671829,5871
1.93879942855066,6652
3.02347636056623,16214
4.03495423582,24117
5.53608943774542,28958
5.01315981254569,27818
5.01981427225131,27845
24.154158617444,15450
10.5945878906319,7954
3.92127388251571,22432
6.01687415147625,29770
3.15933824622257,18195
4.18024327272597,25277
4.71592727902813,26834
3.94678264472058,22724
4.3510410718368,25912
4.85345277961088,27210
4.52294794756524,26345
5.15844884945166,28289
3.99003663280709,23341
5.04365941952977,27944
5.91594817927439,29533
2.89205078138029,13300
6.01631961316744,29769
5.58488880891995,29033
6.17879933764626,30104
5.00983258269288,27803
5.79006798317647,29336
5.71742346472348,29235
4.88672507813897,27299
4.76528118851146,26960
5.70078731545944,29210
4.93219721946068,27458
4.98543289710562,27668
9.8082525687515,32364
1.95987188428512,6922
4.92166099159346,27412
4.94994244534233,27532
9.8875515469101,32381
4.90114307416781,27352
5.16732146239248,28316
4.66657336954481,26702
6.05569183309234,29851
3.22144653680833,18602
3.68892233112792,20672
4.74975411586502,26920
5.85439442699743,29428
4.77027203329067,26980
4.01277270346794,23750
4.03828146567281,24163
15.1723016297875,8652
9.00472655929825,32105
3.98282763479267,23250
5.1750849987157,28333
5.47398114715966,28871
3.1709835507074,18286
11.5023671021398,8149
6.87419037688323,30789
4.71814543226334,26841
8.21950031403545,31752
5.7224143095027,29245
8.57551390828596,31932
4.90668845725582,27370
5.97583831662494,29660
11.7519093411004,8184
2.97689514262691,14732
5.58599788553755,29035
2.57152763889308,11311
2.7378891315335,12033
6.03073760919628,29797
11.6920192037499,8175
5.62204287560964,29098
5.86770334640866,29448
4.8584436243901,27221
10.2413469879254,7863
5.92315717728881,29548
4.13588020802186,25042
4.8212895577004,27126
2.02752555795889,9411
4.75751765218824,26938
8.28493583447402,31782
14.0138711027014,8541
2.05247978185495,9685
6.54534915976399,30513
1.49128701334793,5467
5.1739759220981,28331
17.3843549435964,8799
5.78951344486767,29335
-0.0355687661886059,61
3.90004579269801,22216
0.99093329265952,2584
3.98807526240182,23319
2.99534688623709,15189
2.85001110333501,12835
3.88893316162154,22094
2.60967321946545,11457
4.78774891045375,27025
2.86504583949729,12977
3.53136791463156,19969
6.29972042103476,30278
11.1746349616382,8085
4.2887699856475,25723
1.20752065128721,4766
3.24592582227515,18726
3.06894850188794,17202
5.61594295421282,29088
15.4440254011002,8679
16.3030052414336,8735
6.38730574175559,30389
11.728064193822,8182
9.13393398524898,32145
7.57845402906102,31350
2.00812730197445,9105
2.0118824569323,9184
1.99498425962196,7684
4.04248250039088,24212
4.15795351534483,25170
4.01948217627403,23862
3.0497134084087,16872
3.0332846054681,16478
2.92579329479958,13777
2.92109935110226,13707
3.06332584513092,17110
3.07928525370179,17354
